a.ntile,a.RECID,b.RECID,b.ntile,dist,a.ftype,a.c00100,a.e00200,a.e00300,a.e00400,b.ftype,b.c00100,b.e00200,b.e00300,b.e00400
1,224143,328746,2,0.10341793476117901,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7581683312331302,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,328766,2,0.11382393766206385,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7669865099832267,-1.0186594623109226,-0.04390419289944858,-0.0518600888066942
1,224143,328807,2,0.11604961144248611,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7441818474476756,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,329034,2,0.10659365039812355,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7908418937396875,-1.0186594623109226,-0.032454120912162786,-0.0518600888066942
1,224143,329872,2,0.10317537017470542,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.75903471539774,-1.0186594623109226,-0.07623380792237316,-0.0518600888066942
1,224143,330056,2,0.07819771509640576,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7886732224891002,-1.0186594623109226,-0.07623380792237316,-0.0518600888066942
1,224143,330178,2,0.580705142521745,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7904804485312564,-0.4785813464092125,0.026816839963198953,-0.0518600888066942
1,224143,330360,2,0.09051510575200648,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7807214279036132,-1.0186594623109226,-0.07758087521499503,0.002311278320017325
1,224143,330362,2,0.1724017255981308,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.75903471539774,-1.0186594623109226,0.026816839963198953,-0.0518600888066942
1,224143,330521,2,0.07576210763797414,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7908733394728211,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,330661,2,0.09131144887680016,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.787155152613689,-1.0022847534777326,-0.06411020228877645,-0.0518600888066942
1,224143,330753,2,0.09158521599297055,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7716852976928328,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,331108,2,0.09157011531198973,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7720467429012638,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,331313,2,0.1110841375162059,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.749637139978528,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,331469,2,0.08819691030668342,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.775661194985576,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,331802,2,0.10387863734809288,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.775299749777145,-0.9974010683871319,-0.06006900041091087,-0.0518600888066942
1,224143,332011,2,0.12512205292848952,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7789142018614572,-1.0186594623109226,-0.017636380693322355,-0.0518600888066942
1,224143,332425,2,0.10887909843388285,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7713238524844015,-0.9767172256504707,-0.07690734156868409,-0.0518600888066942
1,224143,332453,2,0.08365989034157152,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7810828731120445,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,332491,2,0.18487267670325805,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7539021934380166,-0.885938138084013,-0.07744616848573284,-0.0518600888066942
1,224143,332566,2,0.16155034822952413,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7615648318567585,-1.0186594623109226,0.015366767975913163,-0.0518600888066942
1,224143,332735,2,0.07655482092024798,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7898656302317149,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,332877,2,0.08350600914537737,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7828900991542007,-1.0186594623109226,-0.07488674062975131,-0.0518600888066942
1,224143,332991,2,0.16465013113266633,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7434687160514406,-0.9206984849053464,-0.07556027427606224,-0.0518600888066942
1,224143,333119,2,0.08630643905189153,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7875888868638066,-0.9968265172000025,-0.07758087521499503,-0.0518600888066942
1,224143,333852,2,0.1043488156265943,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7716852976928328,-0.9841863910831539,-0.07758087521499503,-0.0518600888066942
1,224143,334239,2,0.07557548632069981,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.793010564990275,-1.0186594623109226,-0.07488674062975131,-0.0518600888066942
1,224143,334788,2,0.08825318946402139,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.777106975819301,-1.0134885016267574,-0.07758087521499503,-0.0518600888066942
1,224143,334873,2,0.10844762836577451,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7534001460435056,-1.0186594623109226,-0.07556027427606224,-0.0518600888066942
1,224143,336104,2,0.1140603687587114,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.764094948315777,-0.9804518083668123,-0.0721926060445076,-0.0518600888066942
1,224143,336505,2,0.11141171218633066,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7492756947700967,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,336818,2,0.09754228837406907,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7648178387326394,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,337092,2,0.134401985385996,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7485528043532343,-1.0186594623109226,-0.03312765455847372,-0.0518600888066942
1,224143,337619,2,0.20926111272581518,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7904804485312564,-0.8448577282042553,-0.06478373593508738,-0.0518600888066942
1,224143,339171,2,0.09748394679419312,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7680708456085203,-1.0186594623109226,-0.07690734156868409,-0.007885684903834256
1,224143,339720,2,0.07928476810148256,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.786441659772246,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,339749,2,0.08911617831387922,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7745768593602824,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,340802,2,0.1325921559745946,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7781913114445946,-1.0186594623109226,-0.008880443291280278,-0.0518600888066942
1,224143,341054,2,0.09467675020538426,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7684322908169516,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,341156,2,0.13236548818339325,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7536130372712715,-1.0186594623109226,-0.030433519973230003,-0.0518600888066942
1,224143,341404,2,0.13055789268027973,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7593238715644848,-1.0186594623109226,-0.02706585174167536,-0.0518600888066942
1,224143,341474,2,0.5001834429116256,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.764094948315777,-0.54752748886475,-0.07017200510557481,-0.0518600888066942
1,224143,341593,2,0.6074682599900458,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7467455783110781,-1.0186594623109226,0.48077851757676504,-0.0518600888066942
1,224143,341625,2,0.10973139313499727,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7516012332411433,-1.0163612575624048,-0.07758087521499503,-0.0518600888066942
1,224143,342029,2,0.11244360830367825,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7604804962314649,-0.9864845958316718,-0.07623380792237316,-0.0518600888066942
1,224143,343083,2,0.11485852750484962,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7471070235195094,-1.0186594623109226,-0.07353967333712945,-0.0518600888066942
1,224143,343175,2,0.0994049327451213,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7684322908169516,-1.0186594623109226,-0.06680433687402017,-0.0518600888066942
1,224143,344033,2,0.13408675790577146,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7774684210277323,-1.0186594623109226,-0.00753337599865842,-0.0518600888066942
1,224143,344564,2,2.6460664731331036,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.778552756653026,1.6070394628707958,-0.07690734156868409,-0.0518600888066942
1,224143,345151,2,0.706875283255474,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.764094948315777,-0.5676367804142818,0.4033221482510082,-0.0518600888066942
1,224143,345314,2,0.09450413506909947,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.793010564990275,-1.013775777220322,-0.04794539477731415,-0.0518600888066942
1,224143,345589,2,0.11919566701648417,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7407495637484127,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,345906,2,0.10303783260826194,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7734925237349888,-0.987346422612366,-0.07353967333712945,-0.0518600888066942
1,224143,346047,2,0.10308313762113731,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7597576058146023,-1.0186594623109226,-0.07488674062975131,-0.0518600888066942
1,224143,346174,2,0.5298800892213662,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7442154618520596,-0.5216726854439234,-0.06276313499615459,-0.0518600888066942
1,224143,346383,2,0.11534150071366749,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7518058112291153,-1.0186594623109226,-0.06276313499615459,-0.0518600888066942
1,224143,347001,2,0.09855438239831552,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7636644670725352,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,347316,2,0.08499809121120912,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7806419099577586,-1.0186594623109226,-0.07556027427606224,-0.0518600888066942
1,224143,347378,2,0.10585636532956101,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7912033389481188,-1.0186594623109226,-0.03312765455847372,-0.0518600888066942
1,224143,347571,2,0.09806618329463249,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7642203698031027,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,347631,2,0.2642226851942186,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.768793736025383,-0.7902753654269548,-0.07623380792237316,-0.0518600888066942
1,224143,347795,2,0.09039150314927287,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7908418937396875,-1.0186594623109226,-0.054007197594112516,-0.0518600888066942
1,224143,347853,2,0.11705409621624305,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7438540166436285,-1.0186594623109226,-0.07556027427606224,-0.0518600888066942
1,224143,348195,2,0.11710439244487994,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7774684210277323,-1.0186594623109226,-0.029086452680608145,-0.0518600888066942
1,224143,348334,2,0.10200497685098625,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7597576058146023,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,348403,2,0.1160188804910745,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7442154618520596,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,348673,2,1.135305618553872,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.75903471539774,0.09309708478461898,-0.07690734156868409,-0.0518600888066942
1,224143,348905,2,0.11778506724900047,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7423359467682173,-1.0186594623109226,-0.07744616848573284,-0.0518600888066942
1,224143,348939,2,0.0839815205810639,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7810828731120445,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,349054,2,0.17436776807089976,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7471070235195094,-0.9060474296335448,-0.07084553875188573,-0.0518600888066942
1,224143,350576,2,0.09103029855498701,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.772332646061133,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,351134,2,2.7121611147779285,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7761852905378015,1.673112849390686,-0.07758087521499503,-0.0518600888066942
1,224143,351510,2,0.15695226449260696,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7669865099832267,-1.0186594623109226,0.013346167036980376,-0.0518600888066942
1,224143,351970,2,2.3115811475885657,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7420467906014723,1.2709270184000507,-0.07623380792237316,-0.0518600888066942
1,224143,352042,2,1.6848833458169905,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7724081881096951,0.6446662244289186,-0.07084553875188573,-0.0518600888066942
1,224143,352169,2,0.10540878326063194,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7559385757423178,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,352673,2,0.15900161953905295,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7568660441471524,-1.0186594623109226,-0.06949847145926388,0.08261236370784854
1,224143,353322,2,0.4571189778802323,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7539744824797028,-0.5934915838351082,-0.07151907239819666,-0.0518600888066942
1,224143,353366,2,0.23072864996801015,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7557817085218588,-0.8316430509002772,-0.07758087521499503,-0.0518600888066942
1,224143,353459,2,0.09967848713197468,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7861431060300816,-1.0186594623109226,-0.04525126019207044,-0.0518600888066942
1,224143,353653,2,0.11380153978094645,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7489142495616656,-1.0169358087495342,-0.07286613969081852,-0.0518600888066942
1,224143,353916,2,0.11132656536003988,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.749637139978528,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,353919,2,0.4208633949729921,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7724081881096951,-1.0186594623109226,0.2955567648412596,-0.0518600888066942
1,224143,354328,2,1.0792165316942344,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7528901468544091,0.03564196607167108,-0.06343666864246551,-0.0518600888066942
1,224143,354784,2,0.08316668924881435,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7816799805963728,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,354881,2,0.10094349290362187,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.762529167672853,-1.0186594623109226,-0.07421320698344037,-0.0518600888066942
1,224143,355178,2,0.09126150878742144,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7724081881096951,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,355337,2,0.09851404394952501,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7695166264422453,-1.0186594623109226,-0.06680433687402017,-0.0518600888066942
1,224143,355962,2,0.13482722081952192,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7630106126904832,-1.0186594623109226,-0.017636380693322355,-0.0518600888066942
1,224143,356428,2,0.1125308927559536,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7648178387326394,-0.9784408792118591,-0.07758087521499503,-0.0518600888066942
1,224143,356681,2,0.12812112660506322,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7442154618520596,-1.0186594623109226,-0.049965995716246936,-0.0518600888066942
1,224143,356953,2,0.4836016747871655,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.777106975819301,-0.561891268542987,-0.07421320698344037,-0.0518600888066942
1,224143,357075,2,2.994207657058796,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7536130372712715,1.9546429310841307,-0.07758087521499503,-0.0518600888066942
1,224143,357090,2,0.07831692936232458,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.793010564990275,-1.0186594623109226,-0.07017200510557481,-0.0518600888066942
1,224143,357289,2,0.10360888385760973,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7579539942245304,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,357866,2,0.10264702928606506,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.75903471539774,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,357994,2,0.5225978223848872,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.747829913936372,-1.0186594623109226,0.39456621084896615,-0.0518600888066942
1,224143,358028,2,0.07760390546493565,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7885416564332313,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,358485,2,0.13993017852486478,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7780181791897562,-1.0186594623109226,-1.24505889238202e-4,-0.0518600888066942
1,224143,358540,2,0.10100319749952348,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.762460493083251,-1.0186594623109226,-0.07421320698344037,-0.0518600888066942
1,224143,358551,2,0.10191493306094078,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7604624239710431,-1.0186594623109226,-0.07623380792237316,-0.0518600888066942
1,224143,358582,2,0.09376326816324632,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.774143125110165,-1.012626674846063,-0.07151907239819666,-0.0518600888066942
1,224143,358742,2,0.11732030778644774,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.746762204790666,-1.0186594623109226,-0.06815140416664202,-0.0518600888066942
1,224143,358821,2,0.09776018404984409,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7648843446509908,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,359562,2,0.13526993360403788,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7456612426857845,-0.9635025483464926,-0.07758087521499503,-0.0518600888066942
1,224143,359808,2,1.7660051501678211,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7763840854024386,0.7251033906270458,-0.04255712560682672,-0.0518600888066942
1,224143,360213,2,0.08636986274669481,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7778298662361636,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,360321,2,2.3473305094241588,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7832515443626318,1.3082728455634667,-0.07690734156868409,-0.0518600888066942
1,224143,361167,2,0.10860177056476396,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7713238524844015,-0.9928046588900961,-0.06006900041091087,-0.0518600888066942
1,224143,361576,2,0.17287769065389433,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7875165978221204,-0.8824908309612362,-0.07744616848573284,-0.0518600888066942
1,224143,362062,2,0.8989293623525642,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7539744824797028,-0.15970543755235173,0.04904345029145961,-0.0518600888066942
1,224143,362120,2,0.1273674379125055,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7807214279036132,-1.0186594623109226,-0.01359517881545678,-0.0518600888066942
1,224143,363114,2,0.38859228044784333,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7445769070604908,-1.0186594623109226,0.2558182797089148,-0.0518600888066942
1,224143,363136,2,0.1229861811952811,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7554202633134277,-0.9726953673405644,-0.07690734156868409,-0.0518600888066942
1,224143,363263,2,0.10613631396383606,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7702395168591079,-0.9833245643024597,-0.07690734156868409,-0.0518600888066942
1,224143,365110,2,0.08809106197625907,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.774143125110165,-1.0186594623109226,-0.07744616848573284,-0.03146616235899104
1,224143,365429,2,0.10166830323251032,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7651792839410707,-1.0065938873812035,-0.07421320698344037,-0.0518600888066942
1,224143,365530,2,0.36067300303811217,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7745768593602824,-0.6911652856471197,-0.054007197594112516,-0.051732626766396055
1,224143,365559,2,0.08773779027615358,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.778930828341045,-1.0186594623109226,-0.07286613969081852,-0.0518600888066942
1,224143,365732,2,0.10595117593983852,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7565045989387214,-1.0186594623109226,-0.07488674062975131,-0.0518600888066942
1,224143,365736,2,0.24086611225691346,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.788311777280669,-0.8098101057893571,-0.07286613969081852,-0.0518600888066942
1,224143,366292,2,0.08380703641647153,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7912033389481188,-1.0186594623109226,-0.06343666864246551,-0.0518600888066942
1,224143,366497,2,0.10670765746601181,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7550588181049964,-1.0186594623109226,-0.07623380792237316,-0.0518600888066942
1,224143,366582,2,0.10604812931382174,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.770600962067539,-1.0186594623109226,-0.051986596655179726,-0.0518600888066942
1,224143,367302,2,0.11091693792446232,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7695166264422453,-0.9749935720890822,-0.07758087521499503,-0.0518600888066942
1,224143,367477,2,0.7203970069687948,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7926491197818437,-0.44698103111709114,0.27400368815930987,0.0813377433048671
1,224143,368012,2,0.11452146893666064,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7586732701893086,-1.0186594623109226,-0.053333663947801584,-0.0518600888066942
1,224143,368706,2,2.1536792244405354,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7518058112291153,1.1129254419394439,-0.060742534057221804,-0.0518600888066942
1,224143,368718,2,0.08354738543408871,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7799985374867509,-1.0186594623109226,-0.07758087521499503,-0.04548698679178696
1,224143,368991,2,0.10715063808638706,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7548542401170242,-1.0186594623109226,-0.07556027427606224,-0.0518600888066942
1,224143,369036,2,0.11287840239434027,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.748191359144803,-1.0186594623109226,-0.07623380792237316,-0.0518600888066942
1,224143,369074,2,0.08546232879898973,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7789142018614572,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,369086,2,0.08232967991105233,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7856970826428777,-1.0186594623109226,-0.07286613969081852,-0.0518600888066942
1,224143,369147,2,0.3061886126415002,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.7604804962314649,-1.0186594623109226,0.024122705377955238,0.2202713672298449
